r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,vdgrad_i,dyn_persist_i,e_struct_i,p_stat_i,beta_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
17.88,109.0,66.11756952580758,4.9,NGC4183,37.39,54.53,0.0,664.4854586129754,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.030930902235181943,0.5,0.9031874405328258,1.014697773063917,0.9031874405328258,0.0,0.0,0.5734682251783062,0.021859459956355395,0.0,39.14884573877317,0.0,0.0,184.71769126196622,0.0,244.49289709172257,244.49289709172257,66.11756952580758,42.88243047419242,42.88243047419242,NGC4183_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.93,110.0,64.36052516877095,5.3,NGC4183,36.86,52.76,0.0,639.1970417326994,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.030930902235181943,0.5,0.9031874405328258,1.014697773063917,0.9031874405328258,0.0,0.0,0.5734682251783062,0.021859459956355395,0.0,39.14884573877317,0.0,0.0,184.71769126196622,0.0,218.82077126254615,218.82077126254615,64.36052516877095,45.63947483122905,45.63947483122905,NGC4183_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.97,112.0,62.498730387104665,10.2,NGC4183,35.67,51.32,0.0,628.14221331998,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.030930902235181943,0.5,0.9031874405328258,1.014697773063917,0.9031874405328258,0.0,0.0,0.5734682251783062,0.021859459956355395,0.0,39.14884573877317,0.0,0.0,184.71769126196622,0.0,195.5979619429144,195.5979619429144,62.498730387104665,49.501269612895335,49.501269612895335,NGC4183_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.02,113.0,61.12805738774953,11.5,NGC4183,35.35,49.87,0.0,607.4690770694576,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,5,0.35,-3.0,1.9500000000000002,2.7072768484367566,-0.7572768484367565,0.0,0.030930902235181943,0.5,0.9031874405328258,1.014697773063917,0.9031874405328258,0.0,0.0,0.5734682251783062,0.021859459956355395,0.0,39.14884573877317,0.0,0.0,184.71769126196622,0.0,177.76590865842053,177.76590865842053,61.12805738774953,51.87194261225047,51.87194261225047,NGC4183_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,27.3,86.64557749821972,5.8,NGC4389,3.85,86.56,0.0,856.6551724137933,NGC4389,NGC4389,Bizyaev_2014,,False,unique_to_2014,PGC40552,,EON_186.395_45.432,PGC40552,PGC40552,186.394913,45.431683,r,7.76,0.11,2.39,0.14,0.3079896907216495,3.246861924686192,21.34,0.14,0.02,15.19,0.08,SD,7229.0,PGC040552,NED,thick_like,PGC40552,PGC40552,PGC40552,186.394913,45.431683,PGC040552,PGC40552,NED,,True,coord_review,NGC4389,77.0,0.2529881105959811,Bizyaev_2014,1,0.35,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,8629.259885057472,8629.259885057472,86.64557749821974,-59.34557749821974,-59.345577498219725,NGC4389_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,52.7,117.37312511814619,6.7,NGC4389,8.29,117.08,0.0,1596.1436781609198,NGC4389,NGC4389,Bizyaev_2014,,False,unique_to_2014,PGC40552,,EON_186.395_45.432,PGC40552,PGC40552,186.394913,45.431683,r,7.76,0.11,2.39,0.14,0.3079896907216495,3.246861924686192,21.34,0.14,0.02,15.19,0.08,SD,7229.0,PGC040552,NED,thick_like,PGC40552,PGC40552,PGC40552,186.394913,45.431683,PGC040552,PGC40552,NED,,True,coord_review,NGC4389,77.0,0.2529881105959811,Bizyaev_2014,1,0.35,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,7917.500287356323,7917.500287356323,117.37312511814619,-64.67312511814619,-64.67312511814619,NGC4389_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71,69.2,132.53080245739102,6.7,NGC4389,12.5,131.94,0.0,1767.025830258303,NGC4389,NGC4389,Bizyaev_2014,,False,unique_to_2014,PGC40552,,EON_186.395_45.432,PGC40552,PGC40552,186.394913,45.431683,r,7.76,0.11,2.39,0.14,0.3079896907216495,3.246861924686192,21.34,0.14,0.02,15.19,0.08,SD,7229.0,PGC040552,NED,thick_like,PGC40552,PGC40552,PGC40552,186.394913,45.431683,PGC040552,PGC40552,NED,,True,coord_review,NGC4389,77.0,0.2529881105959811,Bizyaev_2014,1,0.35,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,6481.333431734317,6481.333431734317,132.53080245739102,-63.330802457391016,-63.330802457391016,NGC4389_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.58,83.5,143.57868435112505,6.4,NGC4389,15.95,142.69,0.0,1947.555865921788,NGC4389,NGC4389,Bizyaev_2014,,False,unique_to_2014,PGC40552,,EON_186.395_45.432,PGC40552,PGC40552,186.394913,45.431683,r,7.76,0.11,2.39,0.14,0.3079896907216495,3.246861924686192,21.34,0.14,0.02,15.19,0.08,SD,7229.0,PGC040552,NED,thick_like,PGC40552,PGC40552,PGC40552,186.394913,45.431683,PGC040552,PGC40552,NED,,True,coord_review,NGC4389,77.0,0.2529881105959811,Bizyaev_2014,1,0.35,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,5758.334804469273,5758.334804469273,143.57868435112505,-60.07868435112505,-60.07868435112505,NGC4389_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.45,95.9,154.39251601032998,6.3,NGC4389,20.91,152.97,0.0,2066.6988764044945,NGC4389,NGC4389,Bizyaev_2014,,False,unique_to_2014,PGC40552,,EON_186.395_45.432,PGC40552,PGC40552,186.394913,45.431683,r,7.76,0.11,2.39,0.14,0.3079896907216495,3.246861924686192,21.34,0.14,0.02,15.19,0.08,SD,7229.0,PGC040552,NED,thick_like,PGC40552,PGC40552,PGC40552,186.394913,45.431683,PGC040552,PGC40552,NED,,True,coord_review,NGC4389,77.0,0.2529881105959811,Bizyaev_2014,1,0.35,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,5356.640224719101,5356.640224719101,154.39251601032998,-58.49251601032998,-58.49251601032998,NGC4389_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.32,110.0,141.95202710775214,7.6,NGC4389,21.98,140.24,0.0,2274.436090225564,NGC4389,NGC4389,Bizyaev_2014,,False,unique_to_2014,PGC40552,,EON_186.395_45.432,PGC40552,PGC40552,186.394913,45.431683,r,7.76,0.11,2.39,0.14,0.3079896907216495,3.246861924686192,21.34,0.14,0.02,15.19,0.08,SD,7229.0,PGC040552,NED,thick_like,PGC40552,PGC40552,PGC40552,186.394913,45.431683,PGC040552,PGC40552,NED,,True,coord_review,NGC4389,77.0,0.2529881105959811,Bizyaev_2014,1,0.35,0.0,3.0,3.0,0.0,0.0,0.8854256670779487,0.5,0.581766917293233,1.3376732223173673,0.581766917293233,0.0,0.0,0.0,1.0,0.0,974.5066932651608,0.0,0.0,4599.4742301680735,0.0,3787.665037593985,3787.665037593985,141.95202710775214,-31.952027107752144,-31.952027107752144,NGC4389_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.03,214.0,178.85,6.0,NGC5907,0.0,178.85,0.0,9104.572564612326,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,1,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.8642009986503821,0.5,0.1999801311345122,1.193231618972726,0.1999801311345122,0.0,0.0,4.930380657631324e-32,1.0,0.0,823.599338246311,0.0,0.0,3887.0748344333274,0.0,6359.308648111331,6359.308648111331,178.85,35.150000000000006,35.150000000000006,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.55,220.0,207.41,6.0,NGC5907,0.0,207.41,0.0,6410.596026490066,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,1,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.8642009986503821,0.5,0.1999801311345122,1.193231618972726,0.1999801311345122,0.0,0.0,4.930380657631324e-32,1.0,0.0,823.599338246311,0.0,0.0,3887.0748344333274,0.0,5697.868622516557,5697.868622516557,207.41,12.590000000000003,12.590000000000003,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.07,235.0,227.06,4.0,NGC5907,0.0,227.06,0.0,5484.111221449851,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,1,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.8642009986503821,0.5,0.1999801311345122,1.193231618972726,0.1999801311345122,0.0,0.0,4.930380657631324e-32,1.0,0.0,823.599338246311,0.0,0.0,3887.0748344333274,0.0,5119.78585898709,5119.78585898709,227.06,7.939999999999998,7.939999999999998,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.58,235.0,233.42476518141774,4.0,NGC5907,16.93,232.81,0.0,4389.904610492846,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,1,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.8642009986503821,0.5,0.1999801311345122,1.193231618972726,0.1999801311345122,0.0,0.0,4.930380657631324e-32,1.0,0.0,823.599338246311,0.0,0.0,3887.0748344333274,0.0,4331.249682034977,4331.249682034977,233.42476518141774,1.5752348185822598,1.5752348185822598,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.61,231.0,219.46474090386363,2.0,NGC5907,31.1,217.25,0.0,3030.15332197615,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.3949126782308962,0.5,0.42489568845618914,1.1287099859598284,0.42489568845618914,0.0,0.0,4.930380657631324e-32,1.0,0.0,364.5069841637911,0.0,0.0,1720.5962912251966,0.0,2735.0807779670636,2735.0807779670636,219.4647409038636,11.5352590961364,11.535259096136372,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.13,232.0,213.16109518390076,2.0,NGC5907,42.26,208.93,0.0,2673.820168902136,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.3949126782308962,0.5,0.42489568845618914,1.1287099859598284,0.42489568845618914,0.0,0.0,4.930380657631324e-32,1.0,0.0,364.5069841637911,0.0,0.0,1720.5962912251966,0.0,2257.2107550919027,2257.2107550919027,213.16109518390076,18.838904816099244,18.838904816099244,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.65,225.0,205.51178384705827,7.0,NGC5907,53.67,198.38,0.0,2235.0993377483446,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,2,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.3949126782308962,0.5,0.42489568845618914,1.1287099859598284,0.42489568845618914,0.0,0.0,4.930380657631324e-32,1.0,0.0,364.5069841637911,0.0,0.0,1720.5962912251966,0.0,1864.6840309050774,1864.6840309050774,205.51178384705827,19.48821615294173,19.48821615294173,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.68,229.0,186.069371203323,2.0,NGC5907,54.3,177.97,0.0,1894.544797687861,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.08521629989917764,0.5,0.650009934432744,1.0343520512181206,0.650009934432744,0.0,0.0,4.930380657631324e-32,1.0,0.0,167.06660419746822,0.0,0.0,788.6662004200517,0.0,1250.7879660404626,1250.7879660404626,186.069371203323,42.93062879667701,42.93062879667701,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.2,218.0,181.25520378736718,2.0,NGC5907,64.08,169.55,0.0,1573.6423841059602,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.08521629989917764,0.5,0.650009934432744,1.0343520512181206,0.650009934432744,0.0,0.0,4.930380657631324e-32,1.0,0.0,167.06660419746822,0.0,0.0,788.6662004200517,0.0,1087.862546357616,1087.862546357616,181.25520378736718,36.74479621263282,36.74479621263282,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.71,214.0,173.52426141609132,2.0,NGC5907,61.58,162.23,0.0,1400.061143381229,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.08521629989917764,0.5,0.650009934432744,1.0343520512181206,0.650009934432744,0.0,0.0,4.930380657631324e-32,1.0,0.0,167.06660419746822,0.0,0.0,788.6662004200517,0.0,920.5340660348517,920.5340660348517,173.52426141609132,40.47573858390868,40.47573858390868,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.23,213.0,168.5508306120145,2.0,NGC5907,64.96,155.53,0.0,1287.794493329549,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,3,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.08521629989917764,0.5,0.650009934432744,1.0343520512181206,0.650009934432744,0.0,0.0,4.930380657631324e-32,1.0,0.0,167.06660419746822,0.0,0.0,788.6662004200517,0.0,806.3974595515188,806.3974595515188,168.5508306120145,44.449169387985506,44.449169387985506,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.26,217.0,157.09772913699294,2.0,NGC5907,63.21,143.82,0.0,1169.6224540486835,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.017259955728960396,0.5,0.8999602622690245,1.0081869351175787,0.8999602622690245,0.0,0.0,4.930380657631324e-32,1.0,0.0,87.1335970949208,0.0,0.0,411.35156155362944,0.0,613.0078614008943,613.0078614008943,157.09772913699294,59.90227086300706,59.90227086300706,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.78,216.0,151.50150527305001,3.0,NGC5907,60.7,138.81,0.0,1090.603085553997,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.017259955728960396,0.5,0.8999602622690245,1.0081869351175787,0.8999602622690245,0.0,0.0,4.930380657631324e-32,1.0,0.0,87.1335970949208,0.0,0.0,411.35156155362944,0.0,536.528894343151,536.528894343151,151.50150527305001,64.49849472694999,64.49849472694999,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.29,215.0,147.28132060787615,3.0,NGC5907,60.57,134.25,0.0,1020.6447339368514,NGC5907,NGC5907,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,NGC05907,RFGC2946,EON_228.973_56.329,NGC05907,NGC05907,228.971832,56.32988,r,96.24,1.9,15.51,0.96,0.1611596009975062,6.205029013539652,21.66,0.08,0.212,10.35,0.09,IR,667.0,NGC5907,NED,intermediate,NGC05907,NGC05907,NGC5907,228.971832,56.32988,NGC5907,NGC5907,NED,,True,name_exact,NGC5907,84.0,0.0,Bizyaev_2014,4,0.35,-3.0,1.9500000000000002,1.95,2.220446049250313e-16,0.0,0.017259955728960396,0.5,0.8999602622690245,1.0081869351175787,0.8999602622690245,0.0,0.0,4.930380657631324e-32,1.0,0.0,87.1335970949208,0.0,0.0,411.35156155362944,0.0,478.95313314197404,478.95313314197404,147.28132060787615,67.71867939212385,67.71867939212385,NGC5907_pointwise_topostructure_v6.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
