r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,sigma_scale,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
11.43,77.6,45.69966848895077,11.0,UGC05750,23.34,39.29,0.0,526.8381452318459,UGC05750,UGC5750,Bizyaev_2014,,False,unique_to_2014,PGC91032,,EON_158.937_20.706,PGC91032,PGC91032,158.936539,20.705694,r,7.64,0.06,2.64,0.26,0.3455497382198953,2.8939393939393936,21.68,0.12,0.105,15.26,0.1,SC,16460.0,PGC091032,NED,thick_like,PGC91032,PGC91032,PGC91032,158.936539,20.705694,PGC091032,PGC91032,NED,,True,coord_review,UGC05750,123.0,0.2845034918360085,Bizyaev_2014,0.35,2,2.0040949974021585,0.030543245239474714,0.8769195268979102,0.03463824264163318,0.030374951349875983,0.6785929300236373,2.2339694229686436e-08,0.0005053144615438153,45.699668491744475,31.90033150825552,31.900331511049224,4.300134098843159,0.23255088725466128,UGC05750_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.85,78.9,45.51346174485083,11.0,UGC05750,36.96,26.56,0.0,272.43807439824946,UGC05750,UGC5750,Bizyaev_2014,,False,unique_to_2014,PGC91032,,EON_158.937_20.706,PGC91032,PGC91032,158.936539,20.705694,r,7.64,0.06,2.64,0.26,0.3455497382198953,2.8939393939393936,21.68,0.12,0.105,15.26,0.1,SC,16460.0,PGC091032,NED,thick_like,PGC91032,PGC91032,PGC91032,158.936539,20.705694,PGC091032,PGC91032,NED,,True,coord_review,UGC05750,123.0,0.2845034918360085,Bizyaev_2014,0.35,2,2.0040949974021585,0.030543245239474714,0.8769195268979102,0.03463824264163318,0.030374951349875983,0.6785929300236373,5.58981296279697e-09,0.0003573894601130688,45.51346174625401,33.386538253746,33.386538255149176,4.300134098843159,0.23255088725466128,UGC05750_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.63,29.5,32.52584971987665,2.53,UGC05986,-2.22,32.45,0.0,1381.3492063492065,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.0502753892255186,0.0,1.0,0.05027538922551855,0.05027538922551855,0.12568847306379638,1.361992468341679e-06,0.0009263127199036283,32.52584973306701,-3.0258497330670124,-3.0258497198766534,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.26,50.8,44.27149421467497,3.76,UGC05986,-8.54,43.44,0.0,2048.126984126984,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.0502753892255186,0.0,1.0,0.05027538922551855,0.05027538922551855,0.12568847306379638,3.4049811708541974e-07,0.0006550020057432106,44.27149421952039,6.528505780479605,6.528505785325024,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.88,68.2,53.76221070603403,2.58,UGC05986,-2.13,53.72,0.0,2474.0638297872347,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.0502753892255186,0.0,1.0,0.05027538922551855,0.05027538922551855,0.12568847306379638,1.5294669836034758e-07,0.0005362273705411292,53.76221070870821,14.437789291291793,14.43778929396597,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.51,84.3,66.168567311073,2.28,UGC05986,8.88,65.57,0.0,2831.2709163346617,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,1,2.0502753892255186,0.0,1.0,0.05027538922551855,0.05027538922551855,0.12568847306379638,8.580416353467605e-08,0.0004640780650623738,66.16856731270043,18.131432687299565,18.131432688926992,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.77,106.0,72.34067458905814,3.58,UGC05986,16.04,70.54,0.0,2980.371352785146,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.015376207504578,0.03489918172094075,0.9099544814101962,0.05027538922551855,0.0457483157304025,0.24051674554710667,7.27818303154885e-08,0.0005238201029832586,72.34067459095463,33.659325409045366,33.65932541094186,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.39,112.0,74.73848272476502,4.25,UGC05986,20.82,71.78,0.0,2857.4031890660594,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.015376207504578,0.03489918172094075,0.9099544814101962,0.05027538922551855,0.0457483157304025,0.24051674554710667,5.3675566030220194e-08,0.00048542325332916083,74.73848272634142,37.26151727365858,37.26151727523498,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.02,115.0,75.43128064669192,3.18,UGC05986,24.3,71.41,0.0,2634.4621513944226,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.015376207504578,0.03489918172094075,0.9099544814101962,0.05027538922551855,0.0457483157304025,0.24051674554710667,4.1048589549809004e-08,0.0004539426390415877,75.43128064805782,39.56871935194218,39.56871935330808,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.65,116.0,72.3922930980916,2.32,UGC05986,25.4,67.79,0.0,2381.592920353982,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,2,2.015376207504578,0.03489918172094075,0.9099544814101962,0.05027538922551855,0.0457483157304025,0.24051674554710667,3.240475765027822e-08,0.000427886527859983,72.39229309935614,43.60770690064386,43.6077069019084,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9,116.0,66.21693212464619,2.28,UGC05986,25.5,61.11,0.0,1950.144927536232,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.008640924139031,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,2.5150933059388937e-08,0.0004165830506751129,66.21693212595659,49.78306787404341,49.78306787535381,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.54,114.0,61.961233041313825,3.05,UGC05986,25.7,56.38,0.0,1723.6074270557028,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.008640924139031,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,2.1062484133384243e-08,0.00039851114208478187,61.96123304259536,52.03876695740464,52.038766958686175,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.16,112.0,58.585056968479606,3.69,UGC05986,24.6,53.17,0.0,1537.2549019607843,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.008640924139031,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,1.7983406666869526e-08,0.0003830725758934661,58.585056969732015,53.414943030267985,53.414943031520394,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.79,109.0,56.43963589535283,5.1,UGC05986,24.9,50.65,0.0,1351.6496018202504,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.008640924139031,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,1.549795989285461e-08,0.0003690895114442999,56.439635896559665,52.560364103440335,52.56036410464717,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.41,107.0,55.94092062167014,6.39,UGC05986,27.79,48.55,0.0,1216.6843783209351,UGC05986,UGC5986,Bizyaev_2014,,False,unique_to_2014,2MASXJ10513354+3630550,,EON_162.890_36.515,2MASXJ10513354+3630550,,162.889786,36.515358,r,5.84,0.1,1.18,0.1,0.2020547945205479,4.9491525423728815,22.45,0.19,-0.069,17.27,0.06,SD,12894.0,2MASXJ10513354+3630550,NED,thick_like,2MASXJ10513354+3630550,2MASXJ10513354+3630550,,162.889786,36.515358,2MASXJ10513354+3630550,,NED,,True,coord_review,UGC05986,127.0,0.2187006146513334,Bizyaev_2014,0.35,3,2.008640924139031,0.006735283365546962,0.9819539008943592,0.015376207504577799,0.01509872694008129,0.2784145501667107,1.3522999623453326e-08,0.00035672317902919596,55.94092062280751,51.05907937719249,51.05907937832986,2.703808413193847,0.36984869013657656,UGC05986_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.87,26.6,6.92,4.4,UGC06667,0.0,6.92,0.0,813.2873563218392,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,1,2.046092605687848,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,6.888249321668213e-07,0.0007741302803696123,6.920000043300411,19.67999995669959,19.68,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,45.2,10.96,2.7,UGC06667,0.0,10.96,0.0,1174.16091954023,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,1,2.046092605687848,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,1.7220623304170533e-07,0.0005473927707711962,10.960000013669656,34.239999986330346,34.24,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,57.0,16.738321301731546,3.9,UGC06667,8.65,14.33,0.0,1244.8275862068965,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,1,2.046092605687848,0.0,1.0,0.04609260568784812,0.04609260568784812,0.12122355295904055,7.653610357409127e-08,0.00044694432575923616,16.73832130769867,40.26167869230133,40.261678698268454,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.37,77.3,26.021775496687386,3.4,UGC06667,18.32,18.48,0.0,1367.3432494279175,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,2,2.0131010127730398,0.032991592914808354,0.9299968303463694,0.04609260568784812,0.04286597719210379,0.2703971535875617,6.089751854155805e-08,0.0005158702899243265,26.02177550180084,51.27822449819916,51.278224503312615,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,80.7,30.05009983344481,3.9,UGC06667,22.41,20.02,0.0,1242.8416030534352,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,2,2.0131010127730398,0.032991592914808354,0.9299968303463694,0.04609260568784812,0.04286597719210379,0.2703971535875617,4.235453287382291e-08,0.00047110269820797255,30.05009983713761,50.649900162862394,50.64990016655519,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.11,84.0,31.749483460365145,3.0,UGC06667,23.49,21.36,0.0,1154.8281505728314,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,2,2.0131010127730398,0.032991592914808354,0.9299968303463694,0.04609260568784812,0.04286597719210379,0.2703971535875617,3.115157791381358e-08,0.0004362753041983937,31.749483463362612,52.25051653663739,52.25051653963486,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.98,85.0,34.23893835970969,3.0,UGC06667,25.65,22.68,0.0,1035.1002865329513,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,2,2.0131010127730398,0.032991592914808354,0.9299968303463694,0.04609260568784812,0.04286597719210379,0.2703971535875617,2.386995635988785e-08,0.00040818169409224757,34.238938362142775,50.761061637857225,50.76106164029031,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.85,85.7,34.26793836810146,3.4,UGC06667,24.46,24.0,0.0,935.6038216560512,UGC06667,UGC6667,Bizyaev_2014,,False,unique_to_2014,UGC06667,,EON_175.610_51.598,UGC06667,UGC06667,175.609558,51.597984,r,38.34,1.3,7.93,0.55,0.2068335941575378,4.834804539722573,23.02,0.11,0.055,13.34,0.05,SD,978.0,UGC06667,NED,thick_like,UGC06667,UGC06667,UGC6667,175.609558,51.597984,UGC06667,UGC6667,NED,,True,name_exact,UGC06667,133.0,0.0,Bizyaev_2014,0.35,2,2.0131010127730398,0.032991592914808354,0.9299968303463694,0.04609260568784812,0.04286597719210379,0.2703971535875617,1.8872227219542865e-08,0.0003848986667597219,34.26793837026306,51.43206162973694,51.43206163189854,2.1997755991278245,0.4545918230916298,UGC06667_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,59.2,56.25,3.5,UGC06917,0.0,56.25,0.0,2014.16091954023,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.0318717320396127,0.0,1.0,0.03187173203961269,0.03187173203961269,0.11155106213864441,1.5846580745895e-07,0.0005251004713181783,56.25000000245094,2.949999997549064,2.950000000000003,1.794628911656008,0.557218260279359,UGC06917_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.61,71.2,59.09,4.0,UGC06917,0.0,59.09,0.0,1942.314176245211,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.0318717320396127,0.0,1.0,0.03187173203961269,0.03187173203961269,0.11155106213864441,7.042924775953334e-08,0.0004287427394748301,59.09000000155543,12.109999998444572,12.11,1.794628911656008,0.557218260279359,UGC06917_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,84.5,62.05093391722642,4.4,UGC06917,6.4,61.72,0.0,2040.071428571429,UGC06917,UGC6917,Bizyaev_2014,,False,unique_to_2014,PGC2364779,,EON_179.089_50.163,PGC2364779,PGC2364779,179.088638,50.163097,r,6.04,0.02,1.95,0.14,0.3228476821192053,3.097435897435897,21.02,0.16,-0.003,15.14,0.38,SB,9625.0,PGC2364779,NED,thick_like,PGC2364779,PGC2364779,PGC2364779,179.088638,50.163097,PGC2364779,PGC2364779,NED,,True,coord_review,UGC06917,137.0,0.2660474138335263,Bizyaev_2014,0.35,1,2.0318717320396127,0.0,1.0,0.03187173203961269,0.03187173203961269,0.11155106213864441,3.916498601328303e-08,0.00037023972105446843,62.05093391833098,22.449066081669017,22.449066082773577,1.794628911656008,0.557218260279359,UGC06917_pointwise_topostructure_v8_3.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
