r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,L_static,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
1.0,20.2,14.832754295814382,4.74,UGC01281,-5.15,13.91,0.0,408.04,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.0924941862394024,0.20762025549521335,0.5278882028741578,2.311375346183327,7.60190179125947,3.269509543304577e-05,0.005717962524627611,14.832755397939232,5.367244602060767,5.367245704185617,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.15,23.2,16.483039768198097,4.0,UGC01281,-5.85,15.41,0.0,468.0347826086957,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.0924941862394024,0.20762025549521335,0.5278882028741578,2.311375346183327,7.60190179125947,2.4722189363361642e-05,0.005332027547553171,16.48304063061539,6.716959369384611,6.716960231801902,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3,26.4,16.832266632869143,7.13,UGC01281,-1.76,16.74,0.0,536.1230769230768,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.0924941862394024,0.20762025549521335,0.5278882028741578,2.311375346183327,7.60190179125947,1.9346210315411697e-05,0.005014984886321713,16.832267379948348,9.56773262005165,9.567733367130856,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.46,29.3,18.011343647823725,4.38,UGC01281,2.33,17.86,0.0,588.0068493150685,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,2,2.0924941862394024,0.20762025549521335,0.5278882028741578,2.311375346183327,7.60190179125947,1.5338288343519317e-05,0.0047322194561894735,18.011344269484745,11.288655730515256,11.288656352176275,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76,34.6,20.62334841872192,4.0,UGC01281,7.63,19.16,0.0,680.2045454545455,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,3,2.0541730102337157,0.03832117600568674,0.8887684434681102,3.7502711039221994,11.35217289518167,1.576209772940851e-05,0.0052670002851489366,20.62334909129194,13.976650908708063,13.97665158127808,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.92,37.4,21.837456353705665,7.09,UGC01281,9.79,19.52,0.0,728.5208333333334,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,3,2.0541730102337157,0.03832117600568674,0.8887684434681102,3.7502711039221994,11.35217289518167,1.3244540453183538e-05,0.005042768849561953,21.83745693595107,15.562543064048928,15.562543646294333,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07,39.9,22.656195620624395,4.0,UGC01281,11.26,19.66,0.0,769.0869565217392,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,3,2.0541730102337157,0.03832117600568674,0.8887684434681102,3.7502711039221994,11.35217289518167,1.1394588888099091e-05,0.00485662423895087,22.656196141161892,17.243803858838106,17.243804379375604,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.38,44.4,24.25746070799662,4.58,UGC01281,13.9,19.88,0.0,828.3025210084033,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,4,2.0365611244633395,0.0176118857703762,0.9472485660098251,3.9287903570632956,15.280963252244966,1.1602649470590511e-05,0.005254931563779439,24.25746127718863,20.14253872281137,20.142539292003377,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.53,46.7,24.82544662236714,5.91,UGC01281,14.68,20.02,0.0,862.0118577075101,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,4,2.0365611244633395,0.0176118857703762,0.9472485660098251,3.9287903570632956,15.280963252244966,1.0267626062149526e-05,0.005096772894414494,24.82544714556203,21.874552854437972,21.874553377632864,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68,48.5,25.26107281965673,7.72,UGC01281,15.47,19.97,0.0,877.7052238805969,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,4,2.0365611244633395,0.0176118857703762,0.9472485660098251,3.9287903570632956,15.280963252244966,9.150429892683904e-06,0.004952085632578748,25.261073305050836,23.238926694949164,23.23892718034327,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.76,49.3,25.400472436551254,9.73,UGC01281,15.76,19.92,0.0,880.6123188405797,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,4,2.0365611244633395,0.0176118857703762,0.9472485660098251,3.9287903570632956,15.280963252244966,8.627658010556198e-06,0.004879788531190169,25.400472905289302,23.899527094710695,23.899527563448743,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.46,54.1,26.58210676376122,4.0,UGC01281,18.3,19.28,0.0,845.8988439306358,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,5,2.021259575103735,0.015301549359604483,0.9540067049451778,3.897585110519183,19.17854836276415,6.89007404514818e-06,0.0048825870392869295,26.582107212176695,27.517892787823307,27.51789323623878,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.83,55.0,26.48306062372701,4.0,UGC01281,18.5,18.95,0.0,789.8172323759791,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,5,2.021259575103735,0.015301549359604483,0.9540067049451778,3.897585110519183,19.17854836276415,5.623135370675099e-06,0.0046407551615750674,26.483061030338025,28.516938969661975,28.51693937627299,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.23,55.7,25.987221859983418,4.0,UGC01281,18.21,18.54,0.0,733.4491725768321,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,5,2.021259575103735,0.015301549359604483,0.9540067049451778,3.897585110519183,19.17854836276415,4.609940839042075e-06,0.004415886066142103,25.987222235168762,29.71277776483124,29.712778140016585,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.62,56.4,26.820986186193824,4.0,UGC01281,19.58,18.33,0.0,688.5194805194806,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,5,2.021259575103735,0.015301549359604483,0.9540067049451778,3.897585110519183,19.17854836276415,3.864489535376771e-06,0.004225392485135634,26.820986519029116,29.579013480970882,29.579013813806174,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.99,56.9,27.403366581498705,4.0,UGC01281,20.46,18.23,0.0,648.819639278557,UGC01281,UGC1281,Bizyaev_2014,,False,unique_to_2014,NED,,EON_27.382_32.589,NED,,27.381723,32.588757,r,38.67,1.39,11.31,0.89,0.2924747866563227,3.419098143236074,22.51,0.13,0.105,12.79,0.05,IR,,,NED,thick_like,NED,NED,,27.381723,32.588757,,,NED,,True,coord_strict,UGC01281,102.0,0.000983842904114,Bizyaev_2014,0.35,5,2.021259575103735,0.015301549359604483,0.9540067049451778,3.897585110519183,19.17854836276415,3.312645749972729e-06,0.004065722849920284,27.403366883105846,29.496633116894152,29.496633418501293,3.077111879822369,0.32498005891736587,UGC01281_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14,5.23,4.427561405559499,5.31,UGC04278,-0.97,4.32,0.0,195.37785714285715,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,1,2.210373732270843,0.0,1.0,4.885752036312938,4.885752036312938,0.00107210100971932,0.012251291416038751,4.427578355505565,0.8024216444944354,0.8024385944405017,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.42,15.4,11.342332211674986,7.78,UGC04278,0.23,11.34,0.0,564.6666666666667,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,1,2.210373732270843,0.0,1.0,4.885752036312938,4.885752036312938,0.00011912233441325782,0.007073286396970526,11.342334417190337,4.057665582809664,4.0576677883250145,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.69,24.4,17.989469141695093,4.0,UGC04278,3.77,17.59,0.0,862.8405797101449,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,1,2.210373732270843,0.0,1.0,4.885752036312938,4.885752036312938,4.4136063412095526e-05,0.005518503760472209,17.989469988131493,6.410530011868506,6.410530858304906,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.97,32.1,24.06953676330311,4.0,UGC04278,5.25,23.49,0.0,1062.278350515464,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,1,2.210373732270843,0.0,1.0,4.885752036312938,4.885752036312938,2.233306386491516e-05,0.004654360530617251,24.06953721331326,8.03046278668674,8.030463236696892,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.52,37.9,30.751463379813327,4.0,UGC04278,-5.25,30.3,0.0,945.0065789473684,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,2,2.051399173508928,0.15897455876191513,0.5407970680159593,2.275803079666416,7.161555115979354,1.3331546058633466e-05,0.0045015497341607666,30.751463709292768,7.148536290707231,7.148536620186672,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8,40.5,32.047341543410425,4.0,UGC04278,-9.36,30.65,0.0,911.25,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,2,2.051399173508928,0.15897455876191513,0.5407970680159593,2.275803079666416,7.161555115979354,9.506544448724308e-06,0.004136638733042052,32.04734181038701,8.45265818961299,8.452658456589575,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.07,43.0,32.20996740141163,4.0,UGC04278,-9.36,30.82,0.0,893.2367149758455,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,2,2.051399173508928,0.15897455876191513,0.5407970680159593,2.275803079666416,7.161555115979354,7.188313382778306e-06,0.0038574355085148337,32.20996763239306,10.79003236760694,10.790032598588368,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.35,45.1,32.03655724324947,4.0,UGC04278,-7.81,31.07,0.0,865.536170212766,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,2,2.051399173508928,0.15897455876191513,0.5407970680159593,2.275803079666416,7.161555115979354,5.577402265978588e-06,0.0036203446417502412,32.03655744781101,13.063442552188988,13.063442756750533,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91,49.2,32.33041911265612,13.0,UGC04278,-4.88,31.96,0.0,831.8350515463918,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,3,2.0271909081790485,0.02420826532987963,0.9106408043821265,3.7422810976822483,10.903836213661602,5.538009495601057e-06,0.0040144249441481745,32.33041936188901,16.869580638110996,16.869580887343886,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.19,50.3,33.2174532437392,4.0,UGC04278,-6.06,32.66,0.0,793.1316614420061,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,3,2.0271909081790485,0.02420826532987963,0.9106408043821265,3.7422810976822483,10.903836213661602,4.6084863758905e-06,0.003834197639544771,33.21745346502455,17.08254653497545,17.082546756260797,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.46,53.7,34.20640437111156,4.19,UGC04278,-7.65,33.34,0.0,833.4364161849712,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,3,2.0271909081790485,0.02420826532987963,0.9106408043821265,3.7422810976822483,10.903836213661602,3.917305807886942e-06,0.0036815591935060368,34.20640456923057,19.49359543076943,19.493595628888443,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.74,58.0,34.94243981178189,7.53,UGC04278,-8.9,33.79,0.0,899.4652406417111,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,3,2.0271909081790485,0.02420826532987963,0.9106408043821265,3.7422810976822483,10.903836213661602,3.352713704259438e-06,0.0035410661182658392,34.94243999120767,23.05756000879233,23.057560188218112,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.29,67.5,35.66106139755237,4.0,UGC04278,-10.37,34.12,0.0,1062.062937062937,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,4,2.0179741780578375,0.009216730121210936,0.9649889999461922,3.929647296255684,14.833483509917286,3.4664817927873868e-06,0.0038563203823149717,35.66106160606,31.838938393939998,31.838938602447627,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.57,71.3,35.604461799049844,4.0,UGC04278,-8.76,34.51,0.0,1112.4048140043762,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,0.35,4,2.0179741780578375,0.009216730121210936,0.9649889999461922,3.929647296255684,14.833483509917286,3.0547178852969534e-06,0.0037363164662280787,35.604461995093544,35.69553800490645,35.69553820095015,3.86672673051297,0.2586166723675705,UGC04278_pointwise_topostructure_v8.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
