r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
22.99,170.0,126.74445471104445,5.0,NGC4013,26.4,111.72,53.72,1257.0682905611136,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0056618703513265,3.231679024910719,-0.22601715455939253,-0.9755615755310246,-0.3062699284020838,1.0,1.0199913907743392,0.04608647178655796,0.5,0.7526604321186714,0.7526604321186714,0.9906089671768983,681.918569338435,-160.33652450546035,698.7454023488473,538.4088778433869,111.2565508256456,58.743449174354396,43.255545288955545,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.69,172.0,124.9560086590477,5.0,NGC4013,27.16,109.89,52.92,1248.7969607429295,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0056618703513265,3.231679024910719,-0.22601715455939253,-0.9755615755310246,-0.3062699284020838,1.0,1.0199913907743392,0.04608647178655796,0.5,0.7526604321186714,0.7526604321186714,0.9906089671768983,681.918569338435,-160.33652450546035,659.0968383284087,498.7603138229483,108.69973244891473,63.30026755108527,47.0439913409523,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.39,173.0,123.50005060727707,5.0,NGC4013,28.88,108.16,52.15,1227.1012710127102,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,4,0.35,3.0056618703513265,3.231679024910719,-0.22601715455939253,-0.9755615755310246,-0.3062699284020838,1.0,1.0199913907743392,0.04608647178655796,0.5,0.7526604321186714,0.7526604321186714,0.9906089671768983,681.918569338435,-160.33652450546035,625.3490159901598,465.01249148469947,106.49720497417677,66.50279502582323,49.499949392722925,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.9,178.0,120.09645207082514,5.0,NGC4013,29.96,104.71,50.61,1223.3204633204634,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,556.8786795366796,424.66757032599565,104.87559330675221,73.12440669324779,57.90354792917486,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.59,180.0,118.45436674095218,6.0,NGC4013,29.63,103.24,49.95,1218.503196690485,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,527.6960135389244,395.4849043282405,102.54727498128808,77.45272501871192,61.54563325904782,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.41,180.0,116.55454731583835,8.0,NGC4013,29.1,101.58,49.19,1182.0503465888362,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,495.6206676395476,363.4095584288637,99.80509003319999,80.19490996680001,63.44545268416165,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.1,180.0,114.97151038409471,5.0,NGC4013,28.45,100.24,48.59,1153.0249110320285,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,470.40740925266897,338.19630004198507,97.48495284493798,82.51504715506202,65.02848961590529,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.8,180.0,113.47812167990797,5.0,NGC4013,28.02,98.94,47.99,1125.0,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,447.12792013888884,314.91681092820494,95.23446936237059,84.76553063762941,66.52187832009203,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.61,178.0,111.83732382348927,5.0,NGC4013,27.59,97.5,47.33,1070.0439040864574,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,422.410908476866,290.1997992661821,92.69744363396248,85.30255636603752,66.16267617651073,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.31,174.0,110.56759290135605,5.0,NGC4013,27.59,96.31,46.78,998.87825800066,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,403.3385879247773,271.1274787140934,90.65248965044573,83.34751034955427,63.43240709864395,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.01,170.0,108.99726693821272,10.0,NGC4013,26.19,95.16,46.25,931.9574330861012,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,5,0.35,3.0,3.231679024910719,-0.231679024910719,-1.0,-0.3134354742600141,1.0,1.000000000000479,3.1273219797660843e-23,0.5,0.9176072234762979,0.9176072234762979,0.9966237849343593,459.68779941181447,-132.2111092106839,383.1152595936794,250.9041503829955,88.20735628833171,81.79264371166829,61.00273306178728,NGC4013_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21,4.68,6.901594018775662,3.65,NGC4068,0.92,6.84,0.0,104.29714285714284,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,1,0.35,3.072169881956145,3.0721698819561456,-4.440892098500626e-16,-1.0,-6.217248937900876e-16,1.0,1.1668393448563275,0.4519647574985041,0.5,0.5450643776824035,0.5450643776824035,0.22430819795352397,387.11638755724715,-1.5307302964856781e-13,226.8190476190476,226.81904761904747,6.90159401877566,-2.2215940187756607,-2.2215940187756624,NGC4068_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64,13.1,17.174693592608865,3.44,NGC4068,4.01,16.7,0.0,268.14062499999994,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,1,0.35,3.072169881956145,3.0721698819561456,-4.440892098500626e-16,-1.0,-6.217248937900876e-16,1.0,1.1668393448563275,0.4519647574985041,0.5,0.5450643776824035,0.5450643776824035,0.22430819795352397,387.11638755724715,-1.5307302964856781e-13,460.89078125,460.8907812499998,17.17469359260886,-4.074693592608861,-4.074693592608865,NGC4068_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06,22.5,22.809009184968993,2.45,NGC4068,7.7,21.47,0.0,477.5943396226415,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,1,0.35,3.072169881956145,3.0721698819561456,-4.440892098500626e-16,-1.0,-6.217248937900876e-16,1.0,1.1668393448563275,0.4519647574985041,0.5,0.5450643776824035,0.5450643776824035,0.22430819795352397,387.11638755724715,-1.5307302964856781e-13,490.8027358490565,490.8027358490563,22.80900918496899,-0.3090091849689891,-0.30900918496899266,NGC4068_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48,30.4,26.494142748917163,1.71,NGC4068,12.5,23.36,0.0,624.4324324324324,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,1,0.35,3.072169881956145,3.0721698819561456,-4.440892098500626e-16,-1.0,-6.217248937900876e-16,1.0,1.1668393448563275,0.4519647574985041,0.5,0.5450643776824035,0.5450643776824035,0.22430819795352397,387.11638755724715,-1.5307302964856781e-13,474.28351351351347,474.2835135135133,26.49414274891716,3.905857251082839,3.9058572510828355,NGC4068_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.91,36.0,29.509661129874058,1.7,NGC4068,17.24,23.95,0.0,678.5340314136126,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,1,0.35,3.072169881956145,3.0721698819561456,-4.440892098500626e-16,-1.0,-6.217248937900876e-16,1.0,1.1668393448563275,0.4519647574985041,0.5,0.5450643776824035,0.5450643776824035,0.22430819795352397,387.11638755724715,-1.5307302964856781e-13,455.9267539267015,455.92675392670134,29.509661129874054,6.490338870125946,6.490338870125942,NGC4068_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.33,41.9,30.09371529073803,4.97,NGC4068,19.86,22.61,0.0,753.4806866952789,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,1,0.35,3.072169881956145,3.0721698819561456,-4.440892098500626e-16,-1.0,-6.217248937900876e-16,1.0,1.1668393448563275,0.4519647574985041,0.5,0.5450643776824035,0.5450643776824035,0.22430819795352397,387.11638755724715,-1.5307302964856781e-13,388.6831330472102,388.68313304721005,30.09371529073802,11.806284709261977,11.80628470926197,NGC4068_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,84.9,137.12,11.3,NGC4088,0.0,137.12,0.0,4142.534482758621,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,1,0.35,3.3727924737099886,3.339281681115601,0.033510792594387606,0.09876982595759339,0.046880719427000644,1.0,1.215184972200124,0.9552473199909105,0.5,0.20297951582867785,0.20297951582867785,0.5818855165060808,9756.941800216453,112.82428358364245,10805.68643678161,10918.510720365253,137.83398947079613,-52.93398947079612,-52.22,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,136.0,180.27,9.9,NGC4088,0.0,180.27,0.0,5284.571428571428,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,1,0.35,3.3727924737099886,3.339281681115601,0.033510792594387606,0.09876982595759339,0.046880719427000644,1.0,1.215184972200124,0.9552473199909105,0.5,0.20297951582867785,0.20297951582867785,0.5818855165060808,9756.941800216453,112.82428358364245,9284.935114285716,9397.759397869359,181.36195271484797,-45.36195271484797,-44.27000000000001,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,162.0,241.53337243536348,8.0,NGC4088,16.92,240.94,0.0,5008.396946564885,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,1,0.35,3.3727924737099886,3.339281681115601,0.033510792594387606,0.09876982595759339,0.046880719427000644,1.0,1.215184972200124,0.9552473199909105,0.5,0.20297951582867785,0.20297951582867785,0.5818855165060808,9756.941800216453,112.82428358364245,11133.276717557252,11246.101001140894,242.75413332418933,-80.75413332418933,-79.53337243536348,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,182.0,247.18580076533524,6.1,NGC4088,42.24,243.55,0.0,3798.6238532110087,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,2,0.35,3.089348772101941,3.339281681115601,-0.24993290901366016,-0.7366531201798141,-0.336292242066673,1.0,1.1906686232462966,0.5250629931261024,0.5,0.5274674115456238,0.5274674115456238,0.8962737435960273,4615.20120491386,-974.7517644654392,7006.974782110093,6032.223017644654,229.3490455917822,-47.349045591782186,-65.18580076533524,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.47,179.0,235.3753226232521,7.0,NGC4088,48.71,230.28,0.0,3060.2674307545367,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,2,0.35,3.089348772101941,3.339281681115601,-0.24993290901366016,-0.7366531201798141,-0.336292242066673,1.0,1.1906686232462966,0.5250629931261024,0.5,0.5274674115456238,0.5274674115456238,0.8962737435960273,4615.20120491386,-974.7517644654392,5291.4558261700095,4316.70406170457,212.5932537171555,-33.593253717155505,-56.37532262325209,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.19,174.0,225.54851761871547,6.2,NGC4088,53.67,219.07,0.0,2483.6751435602955,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,2,0.35,3.089348772101941,3.339281681115601,-0.24993290901366016,-0.7366531201798141,-0.336292242066673,1.0,1.1906686232462966,0.5250629931261024,0.5,0.5274674115456238,0.5274674115456238,0.8962737435960273,4615.20120491386,-974.7517644654392,4173.267744052502,3198.515979587063,197.45862804943798,-23.458628049437976,-51.548517618715465,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.68,168.0,192.1140338444852,6.1,NGC4088,54.64,184.18,0.0,1800.0,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,3,0.35,3.0,3.339281681115601,-0.339281681115601,-1.0,-0.44222581385708065,1.0,1.000000000000465,4.21966898810351e-23,0.5,0.8649906890130353,0.8649906890130353,0.975668902152429,1670.1573949770582,-638.8706300016634,2353.8139030612247,1714.9432730595613,163.98265311176644,4.017346888233561,-24.114033844485192,NGC4088_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
